,country_id,country_value,indicator_name,year,value,region,incomeLevel,longitude,latitude
55,Z4,East Asia & Pacific,GDP growth (annual %),2016,4.65562872024383,Aggregates,Aggregates,,
56,4E,East Asia & Pacific (excluding high income),GDP growth (annual %),2023,5.25527986417276,Aggregates,Aggregates,,
57,4E,East Asia & Pacific (excluding high income),GDP growth (annual %),2022,3.54811147025219,Aggregates,Aggregates,,
58,4E,East Asia & Pacific (excluding high income),GDP growth (annual %),2021,7.71979646853708,Aggregates,Aggregates,,
59,4E,East Asia & Pacific (excluding high income),GDP growth (annual %),2020,1.34522560098827,Aggregates,Aggregates,,
60,4E,East Asia & Pacific (excluding high income),GDP growth (annual %),2019,5.88586101772282,Aggregates,Aggregates,,
61,4E,East Asia & Pacific (excluding high income),GDP growth (annual %),2018,6.53713724894706,Aggregates,Aggregates,,
62,4E,East Asia & Pacific (excluding high income),GDP growth (annual %),2017,6.66672230599954,Aggregates,Aggregates,,
63,4E,East Asia & Pacific (excluding high income),GDP growth (annual %),2016,6.51009063718404,Aggregates,Aggregates,,
64,T4,East Asia & Pacific (IDA & IBRD countries),GDP growth (annual %),2023,5.25522126120326,Aggregates,Aggregates,,
65,T4,East Asia & Pacific (IDA & IBRD countries),GDP growth (annual %),2022,3.54808390633295,Aggregates,Aggregates,,
66,T4,East Asia & Pacific (IDA & IBRD countries),GDP growth (annual %),2021,7.71948799394286,Aggregates,Aggregates,,
67,T4,East Asia & Pacific (IDA & IBRD countries),GDP growth (annual %),2020,1.34509522212088,Aggregates,Aggregates,,
68,T4,East Asia & Pacific (IDA & IBRD countries),GDP growth (annual %),2019,5.88576805304417,Aggregates,Aggregates,,
69,T4,East Asia & Pacific (IDA & IBRD countries),GDP growth (annual %),2018,6.53695468640676,Aggregates,Aggregates,,
70,T4,East Asia & Pacific (IDA & IBRD countries),GDP growth (annual %),2017,6.66644763513351,Aggregates,Aggregates,,
71,T4,East Asia & Pacific (IDA & IBRD countries),GDP growth (annual %),2016,6.50996577419185,Aggregates,Aggregates,,
72,XC,Euro area,GDP growth (annual %),2023,0.473405522226571,Aggregates,Aggregates,,
73,XC,Euro area,GDP growth (annual %),2022,3.6592192433758,Aggregates,Aggregates,,
74,XC,Euro area,GDP growth (annual %),2021,6.43713755486188,Aggregates,Aggregates,,
75,XC,Euro area,GDP growth (annual %),2020,-6.05674425052126,Aggregates,Aggregates,,
76,XC,Euro area,GDP growth (annual %),2019,1.62263181033828,Aggregates,Aggregates,,
77,XC,Euro area,GDP growth (annual %),2018,1.77991130879937,Aggregates,Aggregates,,
78,XC,Euro area,GDP growth (annual %),2017,2.62262590499378,Aggregates,Aggregates,,
79,XC,Euro area,GDP growth (annual %),2016,1.80158112775391,Aggregates,Aggregates,,
80,Z7,Europe & Central Asia,GDP growth (annual %),2023,1.0463748073376,Aggregates,Aggregates,,
81,Z7,Europe & Central Asia,GDP growth (annual %),2022,3.39087777130349,Aggregates,Aggregates,,
82,Z7,Europe & Central Asia,GDP growth (annual %),2021,6.79965905280595,Aggregates,Aggregates,,
83,Z7,Europe & Central Asia,GDP growth (annual %),2020,-5.38089471565053,Aggregates,Aggregates,,
84,Z7,Europe & Central Asia,GDP growth (annual %),2019,1.82337861520314,Aggregates,Aggregates,,
85,Z7,Europe & Central Asia,GDP growth (annual %),2018,2.15902408385477,Aggregates,Aggregates,,
86,Z7,Europe & Central Asia,GDP growth (annual %),2017,2.9545404517369,Aggregates,Aggregates,,
87,Z7,Europe & Central Asia,GDP growth (annual %),2016,1.90557078805695,Aggregates,Aggregates,,
88,7E,Europe & Central Asia (excluding high income),GDP growth (annual %),2023,5.03672042034297,Aggregates,Aggregates,,
89,7E,Europe & Central Asia (excluding high income),GDP growth (annual %),2022,3.07901753477167,Aggregates,Aggregates,,
90,7E,Europe & Central Asia (excluding high income),GDP growth (annual %),2021,9.28042104515383,Aggregates,Aggregates,,
91,7E,Europe & Central Asia (excluding high income),GDP growth (annual %),2020,0.276088024593619,Aggregates,Aggregates,,
92,7E,Europe & Central Asia (excluding high income),GDP growth (annual %),2019,2.5819078238094,Aggregates,Aggregates,,
93,7E,Europe & Central Asia (excluding high income),GDP growth (annual %),2018,3.7617712262191,Aggregates,Aggregates,,
94,7E,Europe & Central Asia (excluding high income),GDP growth (annual %),2017,6.0030089975849,Aggregates,Aggregates,,
95,7E,Europe & Central Asia (excluding high income),GDP growth (annual %),2016,2.78383354652402,Aggregates,Aggregates,,
96,T7,Europe & Central Asia (IDA & IBRD countries),GDP growth (annual %),2023,3.82595823256764,Aggregates,Aggregates,,
97,T7,Europe & Central Asia (IDA & IBRD countries),GDP growth (annual %),2022,1.95197902081506,Aggregates,Aggregates,,
98,T7,Europe & Central Asia (IDA & IBRD countries),GDP growth (annual %),2021,7.5909039335849,Aggregates,Aggregates,,
