,country_id,country_value,indicator_name,year,value,region,incomeLevel,longitude,latitude
40,V2,Early-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,5.26002950548057,Aggregates,Aggregates,,
41,V2,Early-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,5.71415089065227,Aggregates,Aggregates,,
42,V2,Early-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,6.78633395860379,Aggregates,Aggregates,,
43,V2,Early-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,7.41080978209992,Aggregates,Aggregates,,
44,V2,Early-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,6.33471130423578,Aggregates,Aggregates,,
45,V2,Early-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,6.79972998966452,Aggregates,Aggregates,,
46,V2,Early-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,6.74512514660323,Aggregates,Aggregates,,
47,V2,Early-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,6.75915198816923,Aggregates,Aggregates,,
48,Z4,East Asia & Pacific,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,3.8577137184564,Aggregates,Aggregates,,
49,Z4,East Asia & Pacific,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,4.08954331640933,Aggregates,Aggregates,,
50,Z4,East Asia & Pacific,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,4.05434580285896,Aggregates,Aggregates,,
51,Z4,East Asia & Pacific,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,4.28969803870281,Aggregates,Aggregates,,
52,Z4,East Asia & Pacific,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,3.81471982611766,Aggregates,Aggregates,,
53,Z4,East Asia & Pacific,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,3.74497476910225,Aggregates,Aggregates,,
54,Z4,East Asia & Pacific,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,3.86565024174878,Aggregates,Aggregates,,
55,Z4,East Asia & Pacific,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,3.99580515839642,Aggregates,Aggregates,,
56,4E,East Asia & Pacific (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,3.97239658895814,Aggregates,Aggregates,,
57,4E,East Asia & Pacific (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,4.22329838547477,Aggregates,Aggregates,,
58,4E,East Asia & Pacific (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,4.12248591657027,Aggregates,Aggregates,,
59,4E,East Asia & Pacific (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,4.36073968094378,Aggregates,Aggregates,,
60,4E,East Asia & Pacific (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,3.89330553057754,Aggregates,Aggregates,,
61,4E,East Asia & Pacific (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,3.8023437834359,Aggregates,Aggregates,,
62,4E,East Asia & Pacific (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,3.91171481452964,Aggregates,Aggregates,,
63,4E,East Asia & Pacific (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,4.03404292652506,Aggregates,Aggregates,,
64,T4,East Asia & Pacific (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,3.99023937769226,Aggregates,Aggregates,,
65,T4,East Asia & Pacific (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,4.24554875686717,Aggregates,Aggregates,,
