,country_id,country_value,indicator_name,year,value,region,incomeLevel,longitude,latitude
75,XC,Euro area,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,,
76,XC,Euro area,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,,
77,XC,Euro area,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,,
78,XC,Euro area,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,,
79,XC,Euro area,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,,
80,Z7,Europe & Central Asia,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,,
81,Z7,Europe & Central Asia,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,,
82,Z7,Europe & Central Asia,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,,
83,Z7,Europe & Central Asia,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,,
84,Z7,Europe & Central Asia,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,,
85,Z7,Europe & Central Asia,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,,
86,Z7,Europe & Central Asia,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,,
87,Z7,Europe & Central Asia,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,,
88,7E,Europe & Central Asia (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,,
89,7E,Europe & Central Asia (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,,
90,7E,Europe & Central Asia (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,,
91,7E,Europe & Central Asia (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,,
92,7E,Europe & Central Asia (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,,
93,7E,Europe & Central Asia (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,,
94,7E,Europe & Central Asia (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,,
95,7E,Europe & Central Asia (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,,
96,T7,Europe & Central Asia (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,,
97,T7,Europe & Central Asia (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,,
98,T7,Europe & Central Asia (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,,
99,T7,Europe & Central Asia (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,,
100,T7,Europe & Central Asia (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,,
101,T7,Europe & Central Asia (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,,
102,T7,Europe & Central Asia (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,,
103,T7,Europe & Central Asia (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,,
104,EU,European Union,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,,
105,EU,European Union,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,,
106,EU,European Union,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,,
107,EU,European Union,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,,
108,EU,European Union,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,,
109,EU,European Union,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,,
110,EU,European Union,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,,
111,EU,European Union,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,,
112,F1,Fragile and conflict affected situations,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,,
113,F1,Fragile and conflict affected situations,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,,
114,F1,Fragile and conflict affected situations,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,,
115,F1,Fragile and conflict affected situations,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,,
116,F1,Fragile and conflict affected situations,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,,
117,F1,Fragile and conflict affected situations,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,,
118,F1,Fragile and conflict affected situations,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,,
119,F1,Fragile and conflict affected situations,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,,
120,XE,Heavily indebted poor countries (HIPC),Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,,
121,XE,Heavily indebted poor countries (HIPC),Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,,
122,XE,Heavily indebted poor countries (HIPC),Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,,
123,XE,Heavily indebted poor countries (HIPC),Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,,
124,XE,Heavily indebted poor countries (HIPC),Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,,
125,XE,Heavily indebted poor countries (HIPC),Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,,
126,XE,Heavily indebted poor countries (HIPC),Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,,
127,XE,Heavily indebted poor countries (HIPC),Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,,
128,XD,High income,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,,
129,XD,High income,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,,
130,XD,High income,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,,
131,XD,High income,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,,
132,XD,High income,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,,
133,XD,High income,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,,
134,XD,High income,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,,
135,XD,High income,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,,
136,XF,IBRD only,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,,
137,XF,IBRD only,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,,
138,XF,IBRD only,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,,
139,XF,IBRD only,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,,
140,XF,IBRD only,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,,
141,XF,IBRD only,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,,
142,XF,IBRD only,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,,
143,XF,IBRD only,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,,
144,ZT,IDA & IBRD total,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,,
145,ZT,IDA & IBRD total,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,,
146,ZT,IDA & IBRD total,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,,
147,ZT,IDA & IBRD total,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,,
148,ZT,IDA & IBRD total,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,,
149,ZT,IDA & IBRD total,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,,
150,ZT,IDA & IBRD total,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,,
151,ZT,IDA & IBRD total,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,,
152,XH,IDA blend,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,,
153,XH,IDA blend,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,,
154,XH,IDA blend,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,,
155,XH,IDA blend,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,,
156,XH,IDA blend,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,,
157,XH,IDA blend,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,,
158,XH,IDA blend,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,,
159,XH,IDA blend,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,,
160,XI,IDA only,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,,
161,XI,IDA only,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,,
162,XI,IDA only,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,,
163,XI,IDA only,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,,
164,XI,IDA only,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,,
165,XI,IDA only,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,,
166,XI,IDA only,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,,
167,XI,IDA only,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,,
168,XG,IDA total,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,,
169,XG,IDA total,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,,
170,XG,IDA total,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,,
171,XG,IDA total,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,,
172,XG,IDA total,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,,
173,XG,IDA total,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,,
174,XG,IDA total,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,,
175,XG,IDA total,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,,
176,V3,Late-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,,
177,V3,Late-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,,
178,V3,Late-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,,
179,V3,Late-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,,
180,V3,Late-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,,
181,V3,Late-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,,
182,V3,Late-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,,
183,V3,Late-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,,
184,ZJ,Latin America & Caribbean,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,,
185,ZJ,Latin America & Caribbean,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,,
186,ZJ,Latin America & Caribbean,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,,
187,ZJ,Latin America & Caribbean,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,,
188,ZJ,Latin America & Caribbean,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,,
189,ZJ,Latin America & Caribbean,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,,
